Record	test1
Application	Generic
Creation date	27/03/2024 14:36:45
Exercises	{
#	Name	Start,sec	Length,sec	Start time
1	Combined	0.000	33.680	14:35:14.97
}

Frequency,Hz	450.000
Count	15156

Time,ms	Marker 1.x,mm	Marker 1.y,mm	Marker 1.z,mm	Marker 2.x,mm	Marker 2.y,mm	Marker 2.z,mm	Marker 3.x,mm	Marker 3.y,mm	Marker 3.z,mm	Marker 4.x,mm	Marker 4.y,mm	Marker 4.z,mm	Biceps,mV	Triceps,mV	Flexor Digitorum,mV
427	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	-257.0	92.0	1.0
429	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	-35.0	10.0	1.0
431	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	131.0	-42.0	7.0
433	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	427.0	-142.0	55.0
436	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	666.0	-156.0	29.0
438	NaN	NaN	NaN	707.6	-46.6	-386.8	631.3	136.7	-515.3	667.3	-115.7	-486.3	297.0	-44.0	-39.0
440	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	-207.0	101.0	-25.0
442	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	-564.0	148.0	-27.0
444	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	-522.0	111.0	-8.0
447	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	-286.0	80.0	6.0
449	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	-18.0	18.0	1.0
451	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	148.0	-36.0	25.0
453	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	498.0	-136.0	46.0
456	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	749.0	-167.0	53.0
458	706.1	-46.5	-386.7	707.6	-47.0	-386.8	631.3	136.3	-515.2	667.4	-115.8	-486.1	361.0	-49.0	16.0
460	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	-172.0	102.0	3.0
462	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	-553.0	146.0	-31.0
464	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	-504.0	112.0	-12.0
467	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	-308.0	57.0	-10.0
469	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	-54.0	7.0	9.0
471	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	128.0	-81.0	51.0
473	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	423.0	-189.0	54.0
476	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	657.0	-205.0	26.0
478	NaN	NaN	NaN	707.6	-47.0	-386.7	631.3	135.9	-515.3	667.3	-115.9	-486.0	277.0	-67.0	4.0
480	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	-228.0	92.0	-12.0
482	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	-575.0	182.0	-8.0
484	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	-475.0	208.0	-45.0
487	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	-249.0	113.0	-10.0
489	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	15.0	32.0	-8.0
491	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	179.0	-34.0	37.0
493	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	470.0	-126.0	36.0
496	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	680.0	-162.0	32.0
498	NaN	NaN	NaN	707.6	-47.1	-386.5	631.0	135.5	-515.6	667.1	-116.1	-486.1	280.0	-54.0	6.0
500	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	-201.0	105.0	-11.0
502	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	-533.0	178.0	2.0
504	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	-466.0	152.0	-12.0
507	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	-252.0	105.0	-47.0
509	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	55.0	37.0	1.0
511	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	252.0	-13.0	-23.0
513	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	509.0	-122.0	8.0
516	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	666.0	-189.0	55.0
518	NaN	NaN	NaN	707.6	-47.2	-386.6	630.7	135.4	-515.7	666.8	-116.5	-486.3	246.0	-74.0	42.0
520	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	-300.0	62.0	-10.0
522	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	-594.0	147.0	-4.0
524	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	-514.0	128.0	-20.0
527	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	-308.0	77.0	-3.0
529	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	-49.0	12.0	23.0
531	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	138.0	-45.0	3.0
533	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	452.0	-138.0	37.0
536	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	718.0	-165.0	35.0
538	NaN	NaN	NaN	707.7	-47.4	-386.6	630.3	135.4	-515.6	666.2	-116.9	-486.6	339.0	-51.0	15.0
540	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	-171.0	86.0	-14.0
542	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	-554.0	135.0	-25.0
544	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	-522.0	121.0	-8.0
547	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	-280.0	74.0	-9.0
549	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	-19.0	9.0	6.0
551	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	152.0	-62.0	15.0
553	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	461.0	-138.0	12.0
556	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	752.0	-175.0	39.0
558	NaN	NaN	NaN	707.7	-47.6	-386.5	629.6	134.8	-516.2	664.9	-117.7	-487.3	373.0	-65.0	12.0
560	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	-186.0	54.0	-2.0
562	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	-550.0	123.0	-10.0
564	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	-484.0	103.0	-11.0
567	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	-296.0	35.0	-11.0
569	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	-17.0	-1.0	2.0
571	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	166.0	-55.0	8.0
573	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	473.0	-152.0	37.0
576	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	777.0	-184.0	31.0
578	706.9	-47.2	-385.5	707.8	-47.8	-386.4	629.1	133.7	-516.6	662.9	-119.3	-488.8	365.0	-77.0	25.0
580	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	-163.0	47.0	-13.0
582	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	-517.0	100.0	-15.0
584	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	-474.0	110.0	-21.0
587	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	-262.0	57.0	-2.0
589	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	4.0	9.0	5.0
591	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	204.0	-43.0	-19.0
593	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	547.0	-151.0	40.0
596	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	834.0	-195.0	41.0
598	707.3	-47.1	-384.5	707.9	-47.9	-386.3	628.8	132.8	-516.8	660.4	-121.3	-491.2	444.0	-70.0	35.0
600	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	-125.0	79.0	-16.0
602	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	-605.0	130.0	-22.0
604	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	-550.0	114.0	-9.0
607	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	-308.0	71.0	-40.0
609	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	-31.0	-1.0	22.0
611	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	155.0	-70.0	11.0
613	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	436.0	-171.0	42.0
616	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	719.0	-202.0	46.0
618	707.4	-47.1	-384.4	708.2	-47.8	-385.9	628.3	131.8	-516.9	657.9	-123.6	-493.8	368.0	-98.0	11.0
620	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	-145.0	55.0	-11.0
622	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	-523.0	118.0	-26.0
624	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	-483.0	118.0	6.0
627	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	-276.0	67.0	4.0
629	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	-25.0	15.0	18.0
631	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	170.0	-57.0	5.0
633	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	445.0	-166.0	36.0
636	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	732.0	-224.0	41.0
638	707.3	-47.1	-384.9	708.3	-48.3	-385.6	627.2	129.8	-517.6	655.2	-126.4	-496.5	382.0	-101.0	14.0
640	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	-172.0	40.0	-26.0
642	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	-557.0	121.0	-14.0
644	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	-518.0	114.0	13.0
647	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	-311.0	49.0	-36.0
649	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	-52.0	-28.0	1.0
651	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	143.0	-87.0	4.0
653	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	432.0	-154.0	-7.0
656	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	746.0	-211.0	42.0
658	707.2	-47.5	-384.7	708.5	-48.7	-385.2	626.2	128.3	-518.1	651.9	-129.6	-499.4	392.0	-82.0	9.0
660	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	-158.0	76.0	-24.0
662	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	-572.0	143.0	-24.0
664	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	-562.0	104.0	-25.0
667	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	-389.0	30.0	-17.0
669	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	-110.0	-17.0	2.0
671	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	70.0	-70.0	15.0
673	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	352.0	-175.0	46.0
676	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	713.0	-194.0	8.0
678	707.2	-48.2	-384.9	708.7	-49.0	-385.0	625.1	125.6	-518.9	648.5	-132.9	-502.5	369.0	-78.0	46.0
680	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-233.0	66.0	-5.0
682	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-657.0	128.0	-14.0
684	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-649.0	133.0	-19.0
687	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-468.0	65.0	-2.0
689	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-255.0	-18.0	4.0
691	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	-106.0	-73.0	-28.0
693	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	167.0	-168.0	33.0
696	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	532.0	-219.0	26.0
698	708.1	-48.8	-383.4	709.0	-49.4	-384.6	623.4	123.0	-520.2	644.9	-136.7	-506.1	163.0	-103.0	26.0
700	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-371.0	48.0	3.0
702	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-819.0	116.0	3.0
704	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-821.0	107.0	0.0
707	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-617.0	49.0	-25.0
709	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-316.0	-13.0	18.0
711	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	-59.0	-73.0	1.0
713	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	276.0	-173.0	40.0
716	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	685.0	-237.0	41.0
718	708.4	-50.2	-382.9	709.3	-50.1	-384.1	622.0	120.3	-520.7	641.1	-140.4	-510.3	284.0	-142.0	20.0
720	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	-315.0	22.0	-16.0
722	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	-743.0	115.0	-69.0
724	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	-692.0	106.0	-9.0
727	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	-453.0	57.0	-3.0
729	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	-158.0	-19.0	-18.0
731	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	72.0	-78.0	-10.0
733	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	391.0	-189.0	40.0
736	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	785.0	-257.0	42.0
738	708.3	-51.3	-383.5	709.5	-50.9	-383.6	620.4	117.5	-521.4	637.1	-144.4	-514.4	416.0	-140.0	14.0
740	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	-180.0	22.0	-10.0
742	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	-642.0	98.0	-25.0
744	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	-623.0	100.0	-2.0
747	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	-404.0	75.0	-8.0
749	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	-101.0	20.0	17.0
751	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	141.0	-43.0	5.0
753	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	444.0	-146.0	42.0
756	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	792.0	-227.0	37.0
758	708.1	-52.3	-384.0	709.7	-51.7	-383.2	618.7	114.6	-522.6	632.9	-148.5	-518.7	442.0	-118.0	13.0
760	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	-154.0	34.0	-39.0
762	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	-627.0	145.0	-26.0
764	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	-588.0	131.0	-20.0
767	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	-342.0	72.0	-13.0
769	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	-49.0	-1.0	-11.0
771	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	195.0	-61.0	-6.0
773	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	519.0	-149.0	30.0
776	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	807.0	-219.0	26.0
778	708.4	-53.2	-383.4	710.0	-52.7	-382.7	617.4	114.8	-521.4	629.0	-152.4	-523.2	443.0	-109.0	-6.0
780	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	-161.0	39.0	-26.0
782	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	-624.0	129.0	-32.0
784	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	-636.0	130.0	-12.0
787	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	-385.0	86.0	-8.0
789	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	-92.0	7.0	-16.0
791	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	143.0	-43.0	-13.0
793	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	428.0	-175.0	55.0
796	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	769.0	-228.0	29.0
798	709.0	-54.3	-382.4	710.4	-53.5	-382.0	612.4	94.9	-534.1	624.9	-156.5	-528.1	444.0	-119.0	-43.0
800	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	-152.0	40.0	-16.0
802	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	-633.0	126.0	-19.0
804	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	-606.0	132.0	-31.0
807	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	-378.0	92.0	-20.0
809	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	-90.0	8.0	-11.0
811	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	181.0	-49.0	-8.0
813	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	463.0	-168.0	53.0
816	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	824.0	-226.0	37.0
818	709.6	-55.1	-380.9	710.7	-54.6	-381.7	629.8	75.7	-518.7	620.8	-160.5	-533.2	477.0	-109.0	9.0
820	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	-142.0	50.0	-25.0
822	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	-628.0	159.0	-23.0
824	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	-605.0	133.0	-12.0
827	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	-389.0	77.0	-23.0
829	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	-104.0	8.0	-27.0
831	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	135.0	-43.0	18.0
833	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	459.0	-135.0	33.0
836	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	845.0	-202.0	35.0
838	709.8	-55.8	-380.8	710.9	-55.6	-381.2	635.9	65.2	-512.8	616.6	-164.5	-538.2	497.0	-97.0	1.0
840	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	-110.0	65.0	-18.0
842	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	-631.0	146.0	-29.0
844	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	-628.0	131.0	-13.0
847	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	-379.0	76.0	10.0
849	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	-86.0	14.0	-5.0
851	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	168.0	-35.0	-7.0
853	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	472.0	-149.0	25.0
856	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	836.0	-225.0	28.0
858	710.1	-56.7	-380.5	711.3	-56.3	-380.4	613.2	80.8	-528.8	612.8	-168.0	-542.9	460.0	-130.0	-6.0
860	710.2	-58.0	-380.3	711.6	-57.1	-380.0	607.8	94.9	-525.8	609.1	-171.6	-548.0	-166.0	29.0	-25.0
